id;doc_type;pmid;pmcid;doi;sentence;batch_name;vocabulary;sentence_id;relation_type;human_annotated;classifier_score;relation_id;entity1_end_index;entity1_start_index;entity1_ne_type;entity1_entity;entity2_end_index;entity2_start_index;entity2_ne_type;entity2_entity;initial_review_completed;nlp_status;out_of_scope;non_mammalian;status_update_time;status_update_uid;status_update_uname;possible_reference;already_exists;incorrect_relationship;submit_for_ke;ke_update_time;ke_update_uid;ke_update_uname;;;
867;abstract;1283303;;;The recurrent laryngeal nerve ( RLN ) consists of various motor , sensory and autonomic nerve fibers , although it has not been established whether different neuronal types exhibit a similar ability to regenerate.;pmd_abstract_2021_base;nerve_ganglia_vocab;3834;anatomical connectivity;FALSE;0,636411;3837;29;4;structure;recurrent laryngeal nerve;93;78;structure;autonomic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
868;abstract;1423473;;;Distribution of enteric nerve cells that project to the coeliac ganglion of the guinea-pig .;pmd_abstract_2021_base;nerve_ganglia_vocab;3878;anatomical connectivity;FALSE;0,998248;3881;29;16;structure;enteric nerve;72;56;structure;coeliac ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
869;abstract;1474099;;;This study examines the effect of progressive isocapnic CO hypoxemia on respiratory afterdischarge and the phrenic neurogram response to supramaximal carotid sinus nerve ( CSN ) stimulation .;pmd_abstract_2021_base;nerve_ganglia_vocab;3892;functional connectivity;FALSE;0,981908;3895;114;107;structure;phrenic;169;150;structure;carotid sinus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
870;abstract;1506513;;;The chorda tympani remained as a distinct group of smaller axons for at least 4 mm distal to its junction with the lingual nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;3906;topological connectivity;FALSE;0,907692;3909;18;4;structure;chorda tympani;128;115;structure;lingual nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
871;abstract;1559943;;;The effect of electrical stimulation of the superior laryngeal nerve ( SLN ) on the timing and intensity of central inspiratory activity was determined from the rectified and filtered phrenic neurogram in 10 dogs .;pmd_abstract_2021_base;nerve_ganglia_vocab;3924;functional connectivity;FALSE;0,843237;3927;68;44;structure;superior laryngeal nerve;191;184;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
872;abstract;1588001;;;These neurons projected to the airways from the stellate ganglion both directly through the mediastinum , and via the cervical sympathetic trunk and vagus nerves .;pmd_abstract_2021_base;nerve_ganglia_vocab;3939;anatomical connectivity;FALSE;0,981383;3942;65;48;structure;stellate ganglion;154;149;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
873;abstract;1606492;;;Almost 95 % of the neurons supplying the superior cervical ganglion had axons that passed through the stellate ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;3951;anatomical connectivity;FALSE;0,617751;3954;67;41;structure;superior cervical ganglion;119;102;structure;stellate ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
874;abstract;1695865;;;Fibres from the superior cervical ganglion ( SCG ) reach the PPG via the inferior petrosal sinus .;pmd_abstract_2021_base;nerve_ganglia_vocab;3986;anatomical connectivity;FALSE;0,673794;3989;42;16;structure;superior cervical ganglion;48;45;structure;SCG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
875;abstract;1695867;;;The vagus nerve of one side was cut above the nodose ganglion and the efferent fibers allowed to degenerate.;pmd_abstract_2021_base;nerve_ganglia_vocab;3992;topological connectivity;FALSE;0,951135;3995;15;4;structure;vagus nerve;61;46;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
876;abstract;1711297;;;The endings , issued from myelinated fibres of the vagus nerve via the recurrent laryngeal nerve , are distributed on either side of the midline and ventral to the tips of cartilages .;pmd_abstract_2021_base;nerve_ganglia_vocab;4004;anatomical connectivity;FALSE;0,993457;4007;62;51;structure;vagus nerve;96;71;structure;recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
877;abstract;1712087;;;The atoxic binding fragment of tetanus toxin , Fragment C , was injected into paravertebral ganglion 14 , the avian homologue of the mammalian stellate ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4010;structural connectivity;FALSE;0,866279;4013;100;78;structure;paravertebral ganglion;160;143;structure;stellate ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
878;abstract;1720994;;;Trigeminal nerve terminals in the rat pterygopalatine ganglion ( PPG ) were ultrastructurally identified using anterograde tracing with Phaseolus vulgaris-leucoagglutinin ( PHA-L) .;pmd_abstract_2021_base;nerve_ganglia_vocab;4027;anatomical connectivity;FALSE;0,980982;4030;16;0;structure;Trigeminal nerve;62;38;structure;pterygopalatine ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
879;abstract;1720994;;;Ultrastructural identification of trigeminal nerve terminals in the pterygopalatine ganglion of rats: an anterograde tracing and immunohistochemical study .;pmd_abstract_2021_base;nerve_ganglia_vocab;4023;anatomical connectivity;FALSE;0,971446;4026;50;34;structure;trigeminal nerve;92;68;structure;pterygopalatine ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
880;abstract;1754249;;;The most common areas of facial nerve enhancement were the labyrinthine , geniculate ganglion , and proximal tympanic segments of the facial nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4043;structural connectivity;FALSE;0,997144;4046;117;109;structure;tympanic;37;25;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
881;abstract;1780603;;;These results suggest that phrenic motoneurons activity is modulated by alterations in pulmonary mechanics via a reflex mediated by the vagus nerve and that LOM play an important part in this response .;pmd_abstract_2021_base;nerve_ganglia_vocab;4058;functional connectivity;FALSE;0,940987;4061;34;27;structure;phrenic;147;136;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
882;abstract;1803950;;;[ The emergence of the chorda tympani from the tympanic cavity and its course until its entry into the lingual nerve ] .;pmd_abstract_2021_base;nerve_ganglia_vocab;4069;topological connectivity;FALSE;0,713974;4072;37;23;structure;chorda tympani;55;47;structure;tympanic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
883;abstract;1888504;;;Localization of the sensory neurons in the canine nodose ganglion sending fibers into the internal branch of the superior laryngeal nerve .;pmd_abstract_2021_base;nerve_ganglia_vocab;4097;anatomical connectivity;FALSE;0,998694;4100;65;50;structure;nodose ganglion;137;113;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
884;abstract;1888504;;;The distinct localization of the sensory neurons in the canine nodose ganglion that send fibers into the internal branch of the superior laryngeal nerve ( the main sensory pathway from the larynx ) was studied using horseradish peroxidase technique.;pmd_abstract_2021_base;nerve_ganglia_vocab;4101;anatomical connectivity;FALSE;0,998884;4104;78;63;structure;nodose ganglion;152;128;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
885;abstract;1900629;;;In all nine patients , the facial nerve was involved at the labyrinthine , geniculate ganglion and proximal tympanic portions of the facial nerve , while two of the nine patients also had involvement of the mastoid segment of the facial nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4112;structural connectivity;FALSE;0,845839;4115;116;108;structure;tympanic;39;27;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
886;abstract;1973425;;;The diencephalic bed nucleus of the stria terminalis is known to make direct , peptide-containing axonal connections with the brainstem dorsal vagal complex , i.e. , the nucleus of the solitary tract and the dorsal motor nucleus of the vagus .;pmd_abstract_2021_base;nerve_ganglia_vocab;4137;anatomical connectivity;FALSE;0,996372;4140;52;42;structure;terminalis;241;236;structure;vagus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
887;abstract;1989900;;;Quantitative assessment of phrenic nerve functional recovery mediated by the crossed phrenic reflex at various time intervals after spinal cord injury .;pmd_abstract_2021_base;nerve_ganglia_vocab;4148;functional connectivity;FALSE;0,95826;4151;40;27;structure;phrenic nerve;92;85;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
888;abstract;2064024;;;After cutting of the glossopharyngeal nerve proximal to the jugular ganglion , synaptic endings were found to show definite signs of degeneration .;pmd_abstract_2021_base;nerve_ganglia_vocab;4171;topological connectivity;FALSE;0,928907;4174;43;21;structure;glossopharyngeal nerve;76;60;structure;jugular ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
889;abstract;2064024;;;After cutting of the glossopharyngeal nerve distal to the jugular ganglion , some unmyelinated nerve fibers in the fungiform papillae and postganglionic cells in the lingual branch remained intact .;pmd_abstract_2021_base;nerve_ganglia_vocab;4175;topological connectivity;FALSE;0,885172;4178;43;21;structure;glossopharyngeal nerve;74;58;structure;jugular ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
890;abstract;2087603;;;In addition to the decmpression of the mastoid and tympanic portions of the facial nerve , since 1972 we have been implementing a transattical decompression of the geniculate ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4184;structural connectivity;FALSE;0,753908;4187;59;51;structure;tympanic;88;76;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
891;abstract;2161440;;;Other workers have reported a sexual dimorphism in the number of neurons that project from the rat superior cervical ganglion ( SCG ) via the internal carotid nerve ( ICN) .;pmd_abstract_2021_base;nerve_ganglia_vocab;4205;anatomical connectivity;FALSE;0,826016;4208;125;99;structure;superior cervical ganglion;131;128;structure;SCG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
892;abstract;2250931;;;The lacrimal gland is innerved by the lacrimal nerve and by one or several nervous branches , originated from the maxillary nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4228;structural connectivity;FALSE;0,99055;4231;52;38;structure;lacrimal nerve;129;114;structure;maxillary nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
893;abstract;2350673;;;The pharyngeal branch of the vagus nerve discharged during the phrenic and abdominal inter-burst of the retching phase , and was silent during the abdominal expulsion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4254;anatomical connectivity;FALSE;0,927253;4257;40;29;structure;vagus nerve;70;63;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
894;abstract;2375866;;;In the first of these 2 cases the tympanic segment of the facial nerve showed focal areas of demyelinization , as well as hypertrophy and proliferation of the Schwann cells but without loss of the axons .;pmd_abstract_2021_base;nerve_ganglia_vocab;4272;structural connectivity;FALSE;0,995427;4275;42;34;structure;tympanic;70;58;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
895;abstract;2416542;;;It has been found that the surface-recorded W1 , W2 and W3 waves correspond respectively to the activity of the point of entry of the maxillary nerve into the gasserian ganglion , the point of entry of the trigeminal root into the pons and the presynaptic portion of the trigeminal spinal tract .;pmd_abstract_2021_base;nerve_ganglia_vocab;4291;topological connectivity;FALSE;0,502213;4294;149;134;structure;maxillary nerve;177;159;structure;gasserian ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
896;abstract;2470468;;;Convergence of serotonin ( 5-HT)- , enkephalin ( ENK)- , and substance P ( SP)-like immunoreactive ( LI ) afferent fibers on single pudendal motoneurons within Onuf's nucleus was demonstrated: pudendal motoneurons were retrogradely labeled with horseradish peroxidase applied to the pudendal nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4320;anatomical connectivity;FALSE;0,932623;4323;140;132;structure;pudendal;298;284;structure;pudendal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
897;abstract;2474009;;;At the distal end of the recurrent nerve , a fine branch called the ramus anastomoticus connects it to the superior laryngeal nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4327;anatomical connectivity;FALSE;0,788852;4330;40;25;structure;recurrent nerve;131;107;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
898;abstract;2475219;;;As [ 3H]leucine labelling of nerve fibres is the result of anterograde transport exclusively , it can be concluded that trigeminal nerve fibres project to the nodose ganglion and the pterygopalatine ganglion , but not to the ciliary and superior cervical ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4334;anatomical connectivity;FALSE;0,999117;4339;136;120;structure;trigeminal nerve;174;159;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
899;abstract;2475219;;;As [ 3H]leucine labelling of nerve fibres is the result of anterograde transport exclusively , it can be concluded that trigeminal nerve fibres project to the nodose ganglion and the pterygopalatine ganglion , but not to the ciliary and superior cervical ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4334;anatomical connectivity;FALSE;0,999064;4341;136;120;structure;trigeminal nerve;263;237;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
900;abstract;2475219;;;As [ 3H]leucine labelling of nerve fibres is the result of anterograde transport exclusively , it can be concluded that trigeminal nerve fibres project to the nodose ganglion and the pterygopalatine ganglion , but not to the ciliary and superior cervical ganglion .;pmd_abstract_2021_base;nerve_ganglia_vocab;4334;anatomical connectivity;FALSE;0,999239;4340;136;120;structure;trigeminal nerve;207;183;structure;pterygopalatine ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
901;abstract;2542475;;;"The superior cervical ganglion ( SCG ) also has a projection to the middle cerebral artery ( MCA; Mayberg et al. , 1984; Cowen et al. , 1986 , 1987; present report) .";pmd_abstract_2021_base;nerve_ganglia_vocab;4362;anatomical connectivity;FALSE;0,638095;4365;30;4;structure;superior cervical ganglion;36;33;structure;SCG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
902;abstract;2611669;;;The effects of superior laryngeal nerve ( SLN ) stimulation on phrenic ( PHR ) nerve activity and on activity of dorsal respiratory group ( DRG ) inspiratory ( I ) neurons contralateral to the stimulus were examined in decerebrate , paralyzed cats .;pmd_abstract_2021_base;nerve_ganglia_vocab;4394;functional connectivity;FALSE;0,932319;4397;39;15;structure;superior laryngeal nerve;70;63;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
903;abstract;2638617;;;Effect of electrical stimulation of the superior laryngeal nerve on respiratory-modulated facial nerve activity in cats .;pmd_abstract_2021_base;nerve_ganglia_vocab;4409;functional connectivity;FALSE;0,990329;4412;64;40;structure;superior laryngeal nerve;102;90;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
904;abstract;2723860;;;The histologic investigation of ten human lingual nerve preparations showed that the chorda tympani fibers distribute widely in the fascicles of the lingual nerve.;pmd_abstract_2021_base;nerve_ganglia_vocab;4434;anatomical connectivity;FALSE;0,966738;4437;99;85;structure;chorda tympani;55;42;structure;lingual nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
905;abstract;2731040;;;Synaptic responses evoked in phrenic motoneurones ( PMNs ) by stimulation of the superior laryngeal nerve ( SLN ) were analysed in anaesthetised cats .;pmd_abstract_2021_base;nerve_ganglia_vocab;4448;functional connectivity;FALSE;0,982098;4451;36;29;structure;phrenic;105;81;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
906;abstract;2731040;;;Synaptic inhibition of phrenic motoneurones evoked by stimulation of the superior laryngeal nerve .;pmd_abstract_2021_base;nerve_ganglia_vocab;4444;functional connectivity;FALSE;0,985311;4447;30;23;structure;phrenic;97;73;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
907;abstract;2748791;;;The vagus nerve was sectioned below the nodose ganglion and its central end anastomosed with the peripheral end of the spinal accessory nerve , which innervates the trapezius and mastoido-humeral muscles .;pmd_abstract_2021_base;nerve_ganglia_vocab;4459;topological connectivity;FALSE;0,587126;4462;15;4;structure;vagus nerve;55;40;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
908;abstract;2793736;;;In 17 cats phrenic neurogram responses to threshold and supramaximal ( 15 mA ) stimulation of phrenic nerve afferents were recorded before and after electrolytic B�tC lesions .;pmd_abstract_2021_base;nerve_ganglia_vocab;4480;functional connectivity;FALSE;0,650857;4483;18;11;structure;phrenic;107;94;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
